Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Emotion
22769,ESD,./dataset/esd\0012\Sad\0012_001338.wav,0012_001338.wav,.wav,Esd_0012,She has felt shy of it.,,,Sad
22770,ESD,./dataset/esd\0012\Sad\0012_001339.wav,0012_001339.wav,.wav,Esd_0012,"No, said piggy carelessly.",,,Sad
22771,ESD,./dataset/esd\0012\Sad\0012_001340.wav,0012_001340.wav,.wav,Esd_0012,There goes the shawl again!,,,Sad
22772,ESD,./dataset/esd\0012\Sad\0012_001341.wav,0012_001341.wav,.wav,Esd_0012,The end of february fourteenth.,,,Sad
22773,ESD,./dataset/esd\0012\Sad\0012_001342.wav,0012_001342.wav,.wav,Esd_0012,She has a high voice.,,,Sad
22774,ESD,./dataset/esd\0012\Sad\0012_001343.wav,0012_001343.wav,.wav,Esd_0012,He is old fashioned but he is the best of men.,,,Sad
22775,ESD,./dataset/esd\0012\Sad\0012_001344.wav,0012_001344.wav,.wav,Esd_0012,Now I understand.,,,Sad
22776,ESD,./dataset/esd\0012\Sad\0012_001345.wav,0012_001345.wav,.wav,Esd_0012,I know how to obey orders.,,,Sad
22777,ESD,./dataset/esd\0012\Sad\0012_001346.wav,0012_001346.wav,.wav,Esd_0012,You woke me up!,,,Sad
22778,ESD,./dataset/esd\0012\Sad\0012_001347.wav,0012_001347.wav,.wav,Esd_0012,How Tom and Jerry went to visit mister Sam.,,,Sad
22779,ESD,./dataset/esd\0012\Sad\0012_001348.wav,0012_001348.wav,.wav,Esd_0012,She come back to the valley.,,,Sad
22780,ESD,./dataset/esd\0012\Sad\0012_001349.wav,0012_001349.wav,.wav,Esd_0012,His hope will cheat him.,,,Sad
22781,ESD,./dataset/esd\0012\Sad\0012_001350.wav,0012_001350.wav,.wav,Esd_0012,Six was half way down the room.,,,Sad
22782,ESD,./dataset/esd\0012\Sad\0012_001351.wav,0012_001351.wav,.wav,Esd_0012,I'm sure your friends can wait!,,,Sad
22783,ESD,./dataset/esd\0012\Sad\0012_001352.wav,0012_001352.wav,.wav,Esd_0012,Five hundred and one million right?,,,Sad
22784,ESD,./dataset/esd\0012\Sad\0012_001353.wav,0012_001353.wav,.wav,Esd_0012,I am loath see him go.,,,Sad
22785,ESD,./dataset/esd\0012\Sad\0012_001354.wav,0012_001354.wav,.wav,Esd_0012,How do you like you dirty bird!,,,Sad
22786,ESD,./dataset/esd\0012\Sad\0012_001355.wav,0012_001355.wav,.wav,Esd_0012,fisherman and his wife see George every day.,,,Sad
22787,ESD,./dataset/esd\0012\Sad\0012_001356.wav,0012_001356.wav,.wav,Esd_0012,Please invite Tom if there is not requires.,,,Sad
22788,ESD,./dataset/esd\0012\Sad\0012_001357.wav,0012_001357.wav,.wav,Esd_0012,I owe them five hundred dollars.,,,Sad
22789,ESD,./dataset/esd\0012\Sad\0012_001358.wav,0012_001358.wav,.wav,Esd_0012,Perhaps you think that is a queer title for this chapter.,,,Sad
22790,ESD,./dataset/esd\0012\Sad\0012_001359.wav,0012_001359.wav,.wav,Esd_0012,"He owed mister Lawson, I can't tell you how.",,,Sad
22791,ESD,./dataset/esd\0012\Sad\0012_001360.wav,0012_001360.wav,.wav,Esd_0012,Why it is just like the round egg which sounds thin.,,,Sad
22792,ESD,./dataset/esd\0012\Sad\0012_001361.wav,0012_001361.wav,.wav,Esd_0012,I am safe back again.,,,Sad
22793,ESD,./dataset/esd\0012\Sad\0012_001362.wav,0012_001362.wav,.wav,Esd_0012,Father has yellow eyes.,,,Sad
22794,ESD,./dataset/esd\0012\Sad\0012_001363.wav,0012_001363.wav,.wav,Esd_0012,Give me a fine fat goose.,,,Sad
22795,ESD,./dataset/esd\0012\Sad\0012_001364.wav,0012_001364.wav,.wav,Esd_0012,Bob goes to a new school.,,,Sad
22796,ESD,./dataset/esd\0012\Sad\0012_001365.wav,0012_001365.wav,.wav,Esd_0012,It's to say how do you do with Tom's answer.,,,Sad
22797,ESD,./dataset/esd\0012\Sad\0012_001366.wav,0012_001366.wav,.wav,Esd_0012,A thief in the night.,,,Sad
22798,ESD,./dataset/esd\0012\Sad\0012_001367.wav,0012_001367.wav,.wav,Esd_0012,At length they came to a sharp bend.,,,Sad
22799,ESD,./dataset/esd\0012\Sad\0012_001368.wav,0012_001368.wav,.wav,Esd_0012,The name of the song is called haddocks.,,,Sad
22800,ESD,./dataset/esd\0012\Sad\0012_001369.wav,0012_001369.wav,.wav,Esd_0012,How could I dig burrows with short toe nails?,,,Sad
22801,ESD,./dataset/esd\0012\Sad\0012_001370.wav,0012_001370.wav,.wav,Esd_0012,Goat Billy asked the old chinese guy.,,,Sad
22802,ESD,./dataset/esd\0012\Sad\0012_001371.wav,0012_001371.wav,.wav,Esd_0012,Called out the cloud.,,,Sad
22803,ESD,./dataset/esd\0012\Sad\0012_001372.wav,0012_001372.wav,.wav,Esd_0012,A special pot too.,,,Sad
22804,ESD,./dataset/esd\0012\Sad\0012_001373.wav,0012_001373.wav,.wav,Esd_0012,Why did I wake up!,,,Sad
22805,ESD,./dataset/esd\0012\Sad\0012_001374.wav,0012_001374.wav,.wav,Esd_0012,And she caught at the brooch.,,,Sad
22806,ESD,./dataset/esd\0012\Sad\0012_001375.wav,0012_001375.wav,.wav,Esd_0012,She has no place for hot peper .,,,Sad
22807,ESD,./dataset/esd\0012\Sad\0012_001376.wav,0012_001376.wav,.wav,Esd_0012,They are made of wood.,,,Sad
22808,ESD,./dataset/esd\0012\Sad\0012_001377.wav,0012_001377.wav,.wav,Esd_0012,It's part of my secret.,,,Sad
22809,ESD,./dataset/esd\0012\Sad\0012_001378.wav,0012_001378.wav,.wav,Esd_0012,It would be a hard choice.,,,Sad
22810,ESD,./dataset/esd\0012\Sad\0012_001379.wav,0012_001379.wav,.wav,Esd_0012,And his heart wagged with joy like a lamb's tail.,,,Sad
22811,ESD,./dataset/esd\0012\Sad\0012_001380.wav,0012_001380.wav,.wav,Esd_0012,She keeps saying I'm hers.,,,Sad
22812,ESD,./dataset/esd\0012\Sad\0012_001381.wav,0012_001381.wav,.wav,Esd_0012,She'll be feverish after so much thinking.,,,Sad
22813,ESD,./dataset/esd\0012\Sad\0012_001382.wav,0012_001382.wav,.wav,Esd_0012,where are you going?,,,Sad
22814,ESD,./dataset/esd\0012\Sad\0012_001383.wav,0012_001383.wav,.wav,Esd_0012,You gain for nothing girl!,,,Sad
22815,ESD,./dataset/esd\0012\Sad\0012_001384.wav,0012_001384.wav,.wav,Esd_0012,"Another one, ten thousand dollars.",,,Sad
22816,ESD,./dataset/esd\0012\Sad\0012_001385.wav,0012_001385.wav,.wav,Esd_0012,But things haven't change yet.,,,Sad
22817,ESD,./dataset/esd\0012\Sad\0012_001386.wav,0012_001386.wav,.wav,Esd_0012,Over them swooped the eagles.,,,Sad
22818,ESD,./dataset/esd\0012\Sad\0012_001387.wav,0012_001387.wav,.wav,Esd_0012,But mom I'm not certain about.,,,Sad
22819,ESD,./dataset/esd\0012\Sad\0012_001388.wav,0012_001388.wav,.wav,Esd_0012,Paul's teeth ached because of lemon.,,,Sad
22820,ESD,./dataset/esd\0012\Sad\0012_001389.wav,0012_001389.wav,.wav,Esd_0012,"And be with you,Tom!",,,Sad
22821,ESD,./dataset/esd\0012\Sad\0012_001390.wav,0012_001390.wav,.wav,Esd_0012,So Tom saw night as it were broad daylight.,,,Sad
22822,ESD,./dataset/esd\0012\Sad\0012_001391.wav,0012_001391.wav,.wav,Esd_0012,"Enough,you a foolish character.",,,Sad
22823,ESD,./dataset/esd\0012\Sad\0012_001392.wav,0012_001392.wav,.wav,Esd_0012,Why should I purchase my own?,,,Sad
22824,ESD,./dataset/esd\0012\Sad\0012_001393.wav,0012_001393.wav,.wav,Esd_0012,And what does it mean?,,,Sad
22825,ESD,./dataset/esd\0012\Sad\0012_001394.wav,0012_001394.wav,.wav,Esd_0012,"Lucy, a clever farmer.",,,Sad
22826,ESD,./dataset/esd\0012\Sad\0012_001395.wav,0012_001395.wav,.wav,Esd_0012,A whirring noise was heard.,,,Sad
22827,ESD,./dataset/esd\0012\Sad\0012_001396.wav,0012_001396.wav,.wav,Esd_0012,I am going to back home.,,,Sad
22828,ESD,./dataset/esd\0012\Sad\0012_001397.wav,0012_001397.wav,.wav,Esd_0012,What are you waiting for? man.,,,Sad
22829,ESD,./dataset/esd\0012\Sad\0012_001398.wav,0012_001398.wav,.wav,Esd_0012,"Dear customer,welcome to our ship.",,,Sad
22830,ESD,./dataset/esd\0012\Sad\0012_001399.wav,0012_001399.wav,.wav,Esd_0012,What do you think of this question?,,,Sad
22831,ESD,./dataset/esd\0012\Sad\0012_001400.wav,0012_001400.wav,.wav,Esd_0012,Do you have anything in mind?,,,Sad
22832,ESD,./dataset/esd\0012\Surprise\0012_001401.wav,0012_001401.wav,.wav,Esd_0012,"The nine the eggs, I keep.",,,Surprise
22833,ESD,./dataset/esd\0012\Surprise\0012_001402.wav,0012_001402.wav,.wav,Esd_0012,"I did go, and made many prisoners.",,,Surprise
22834,ESD,./dataset/esd\0012\Surprise\0012_001403.wav,0012_001403.wav,.wav,Esd_0012,That I owe my thanks to you.,,,Surprise
22835,ESD,./dataset/esd\0012\Surprise\0012_001404.wav,0012_001404.wav,.wav,Esd_0012,They went up to the dark mass job had pointed out.,,,Surprise
22836,ESD,./dataset/esd\0012\Surprise\0012_001405.wav,0012_001405.wav,.wav,Esd_0012,Clear than clear water!,,,Surprise
22837,ESD,./dataset/esd\0012\Surprise\0012_001406.wav,0012_001406.wav,.wav,Esd_0012,And what's the gyre and to gimble.,,,Surprise
22838,ESD,./dataset/esd\0012\Surprise\0012_001407.wav,0012_001407.wav,.wav,Esd_0012,I'm as bad as I can be.,,,Surprise
22839,ESD,./dataset/esd\0012\Surprise\0012_001408.wav,0012_001408.wav,.wav,Esd_0012,That was his chief thought.,,,Surprise
22840,ESD,./dataset/esd\0012\Surprise\0012_001409.wav,0012_001409.wav,.wav,Esd_0012,On the twenty second of last march.,,,Surprise
22841,ESD,./dataset/esd\0012\Surprise\0012_001410.wav,0012_001410.wav,.wav,Esd_0012,A nauseous draught.,,,Surprise
22842,ESD,./dataset/esd\0012\Surprise\0012_001411.wav,0012_001411.wav,.wav,Esd_0012,Chapter ten a warm welcome.,,,Surprise
22843,ESD,./dataset/esd\0012\Surprise\0012_001412.wav,0012_001412.wav,.wav,Esd_0012,Her shoes were like fishes.,,,Surprise
22844,ESD,./dataset/esd\0012\Surprise\0012_001413.wav,0012_001413.wav,.wav,Esd_0012,I have bunburyed all over goat on two separate occasions.,,,Surprise
22845,ESD,./dataset/esd\0012\Surprise\0012_001414.wav,0012_001414.wav,.wav,Esd_0012,Annie please please don't hurt me!,,,Surprise
22846,ESD,./dataset/esd\0012\Surprise\0012_001415.wav,0012_001415.wav,.wav,Esd_0012,Poor Tom now is dead!,,,Surprise
22847,ESD,./dataset/esd\0012\Surprise\0012_001416.wav,0012_001416.wav,.wav,Esd_0012,"Mister share man, I move for a division.",,,Surprise
22848,ESD,./dataset/esd\0012\Surprise\0012_001417.wav,0012_001417.wav,.wav,Esd_0012,Why has this egg not broken?,,,Surprise
22849,ESD,./dataset/esd\0012\Surprise\0012_001418.wav,0012_001418.wav,.wav,Esd_0012,Then sadly it is much farther.,,,Surprise
22850,ESD,./dataset/esd\0012\Surprise\0012_001419.wav,0012_001419.wav,.wav,Esd_0012,At the end of four.,,,Surprise
22851,ESD,./dataset/esd\0012\Surprise\0012_001420.wav,0012_001420.wav,.wav,Esd_0012,At the roots-of a bush of a grass.,,,Surprise
22852,ESD,./dataset/esd\0012\Surprise\0012_001421.wav,0012_001421.wav,.wav,Esd_0012,As rich-as Peter's son in law!,,,Surprise
22853,ESD,./dataset/esd\0012\Surprise\0012_001422.wav,0012_001422.wav,.wav,Esd_0012,And what are doves. And what are doves.,,,Surprise
22854,ESD,./dataset/esd\0012\Surprise\0012_001423.wav,0012_001423.wav,.wav,Esd_0012,I thought you meant how old are you?,,,Surprise
22855,ESD,./dataset/esd\0012\Surprise\0012_001424.wav,0012_001424.wav,.wav,Esd_0012,The football team give a tea party.,,,Surprise
22856,ESD,./dataset/esd\0012\Surprise\0012_001425.wav,0012_001425.wav,.wav,Esd_0012,She is now choosing skirt to wear.,,,Surprise
22857,ESD,./dataset/esd\0012\Surprise\0012_001426.wav,0012_001426.wav,.wav,Esd_0012,Let's make the noise a snake.,,,Surprise
22858,ESD,./dataset/esd\0012\Surprise\0012_001427.wav,0012_001427.wav,.wav,Esd_0012,Monster made a deep bow.,,,Surprise
22859,ESD,./dataset/esd\0012\Surprise\0012_001428.wav,0012_001428.wav,.wav,Esd_0012,"She had said, so that one could keep up a conversation!",,,Surprise
22860,ESD,./dataset/esd\0012\Surprise\0012_001429.wav,0012_001429.wav,.wav,Esd_0012,Rat came and replied on the leaves.,,,Surprise
22861,ESD,./dataset/esd\0012\Surprise\0012_001430.wav,0012_001430.wav,.wav,Esd_0012,Must a name mean something?,,,Surprise
22862,ESD,./dataset/esd\0012\Surprise\0012_001431.wav,0012_001431.wav,.wav,Esd_0012,All smile were real and the happierďĽŚthe more sincere .,,,Surprise
22863,ESD,./dataset/esd\0012\Surprise\0012_001432.wav,0012_001432.wav,.wav,Esd_0012,Who is been repeating all that hard stuff to you?,,,Surprise
22864,ESD,./dataset/esd\0012\Surprise\0012_001433.wav,0012_001433.wav,.wav,Esd_0012,This used to be Jerry's occupation.,,,Surprise
22865,ESD,./dataset/esd\0012\Surprise\0012_001434.wav,0012_001434.wav,.wav,Esd_0012,A divine wrath made her blue eyes awful.,,,Surprise
22866,ESD,./dataset/esd\0012\Surprise\0012_001435.wav,0012_001435.wav,.wav,Esd_0012,The name really is the agedaged man.,,,Surprise
22867,ESD,./dataset/esd\0012\Surprise\0012_001436.wav,0012_001436.wav,.wav,Esd_0012,How I hate this foul pool!,,,Surprise
22868,ESD,./dataset/esd\0012\Surprise\0012_001437.wav,0012_001437.wav,.wav,Esd_0012,I think it'll encourage me.,,,Surprise
22869,ESD,./dataset/esd\0012\Surprise\0012_001438.wav,0012_001438.wav,.wav,Esd_0012,"Hold up my chin, slow and solid.",,,Surprise
22870,ESD,./dataset/esd\0012\Surprise\0012_001439.wav,0012_001439.wav,.wav,Esd_0012,Our thanks to God's oath.,,,Surprise
22871,ESD,./dataset/esd\0012\Surprise\0012_001440.wav,0012_001440.wav,.wav,Esd_0012,In which fox loses a tail and its elder sister finds one.,,,Surprise
22872,ESD,./dataset/esd\0012\Surprise\0012_001441.wav,0012_001441.wav,.wav,Esd_0012,I chose the right way.,,,Surprise
22873,ESD,./dataset/esd\0012\Surprise\0012_001442.wav,0012_001442.wav,.wav,Esd_0012,She may mind ye of her.,,,Surprise
22874,ESD,./dataset/esd\0012\Surprise\0012_001443.wav,0012_001443.wav,.wav,Esd_0012,Story twenty nine a boy and a monkey.,,,Surprise
22875,ESD,./dataset/esd\0012\Surprise\0012_001444.wav,0012_001444.wav,.wav,Esd_0012,Take courage all isn't lost yet.,,,Surprise
22876,ESD,./dataset/esd\0012\Surprise\0012_001445.wav,0012_001445.wav,.wav,Esd_0012,The nastiest things they saw were the cobwebs.,,,Surprise
22877,ESD,./dataset/esd\0012\Surprise\0012_001446.wav,0012_001446.wav,.wav,Esd_0012,They'd never know I'd regular ran away.,,,Surprise
22878,ESD,./dataset/esd\0012\Surprise\0012_001447.wav,0012_001447.wav,.wav,Esd_0012,please excuse me.,,,Surprise
22879,ESD,./dataset/esd\0012\Surprise\0012_001448.wav,0012_001448.wav,.wav,Esd_0012,"You are not a runaway,who are you?",,,Surprise
22880,ESD,./dataset/esd\0012\Surprise\0012_001449.wav,0012_001449.wav,.wav,Esd_0012,Then we all say aha!,,,Surprise
22881,ESD,./dataset/esd\0012\Surprise\0012_001450.wav,0012_001450.wav,.wav,Esd_0012,Rabbit gave dog a hurrying up sort of nudge.,,,Surprise
22882,ESD,./dataset/esd\0012\Surprise\0012_001451.wav,0012_001451.wav,.wav,Esd_0012,Said the American to Chinese.,,,Surprise
22883,ESD,./dataset/esd\0012\Surprise\0012_001452.wav,0012_001452.wav,.wav,Esd_0012,"From August eighteenth, of their divorce.",,,Surprise
22884,ESD,./dataset/esd\0012\Surprise\0012_001453.wav,0012_001453.wav,.wav,Esd_0012,He was still in the forest!,,,Surprise
22885,ESD,./dataset/esd\0012\Surprise\0012_001454.wav,0012_001454.wav,.wav,Esd_0012,Are you a regular darkey really?,,,Surprise
22886,ESD,./dataset/esd\0012\Surprise\0012_001455.wav,0012_001455.wav,.wav,Esd_0012,A deafening chirruping rent the air.,,,Surprise
22887,ESD,./dataset/esd\0012\Surprise\0012_001456.wav,0012_001456.wav,.wav,Esd_0012,Your midget wife never can sing a song.,,,Surprise
22888,ESD,./dataset/esd\0012\Surprise\0012_001457.wav,0012_001457.wav,.wav,Esd_0012,Hannibal come to see you.,,,Surprise
22889,ESD,./dataset/esd\0012\Surprise\0012_001458.wav,0012_001458.wav,.wav,Esd_0012,The octopus has eight legs.,,,Surprise
22890,ESD,./dataset/esd\0012\Surprise\0012_001459.wav,0012_001459.wav,.wav,Esd_0012,Zero four three a silver shilling is journey.,,,Surprise
22891,ESD,./dataset/esd\0012\Surprise\0012_001460.wav,0012_001460.wav,.wav,Esd_0012,That I am a born nurse.,,,Surprise
22892,ESD,./dataset/esd\0012\Surprise\0012_001461.wav,0012_001461.wav,.wav,Esd_0012,"Midyear is day, shire year.",,,Surprise
22893,ESD,./dataset/esd\0012\Surprise\0012_001462.wav,0012_001462.wav,.wav,Esd_0012,"Tom, went on eeyore gloomily.",,,Surprise
22894,ESD,./dataset/esd\0012\Surprise\0012_001463.wav,0012_001463.wav,.wav,Esd_0012,Asteroid three hundred and twenty five.,,,Surprise
22895,ESD,./dataset/esd\0012\Surprise\0012_001464.wav,0012_001464.wav,.wav,Esd_0012,And we are so thirsty!,,,Surprise
22896,ESD,./dataset/esd\0012\Surprise\0012_001465.wav,0012_001465.wav,.wav,Esd_0012,Tom could hardly speak for laughing.,,,Surprise
22897,ESD,./dataset/esd\0012\Surprise\0012_001466.wav,0012_001466.wav,.wav,Esd_0012,Shall we let barbara in?,,,Surprise
22898,ESD,./dataset/esd\0012\Surprise\0012_001467.wav,0012_001467.wav,.wav,Esd_0012,"I suppose no, it doesn't!",,,Surprise
22899,ESD,./dataset/esd\0012\Surprise\0012_001468.wav,0012_001468.wav,.wav,Esd_0012,I do not eat bread.,,,Surprise
22900,ESD,./dataset/esd\0012\Surprise\0012_001469.wav,0012_001469.wav,.wav,Esd_0012,"Not much use is it, sam?",,,Surprise
22901,ESD,./dataset/esd\0012\Surprise\0012_001470.wav,0012_001470.wav,.wav,Esd_0012,Tom now let our arrows fly!,,,Surprise
22902,ESD,./dataset/esd\0012\Surprise\0012_001471.wav,0012_001471.wav,.wav,Esd_0012,She was born on april nineteen forty three.,,,Surprise
22903,ESD,./dataset/esd\0012\Surprise\0012_001472.wav,0012_001472.wav,.wav,Esd_0012,"How are you, dear child?",,,Surprise
22904,ESD,./dataset/esd\0012\Surprise\0012_001473.wav,0012_001473.wav,.wav,Esd_0012,how suspicious this fox.,,,Surprise
22905,ESD,./dataset/esd\0012\Surprise\0012_001474.wav,0012_001474.wav,.wav,Esd_0012,Come on my jack in the boxes!,,,Surprise
22906,ESD,./dataset/esd\0012\Surprise\0012_001475.wav,0012_001475.wav,.wav,Esd_0012,I'd far rather go without them than eat them!,,,Surprise
22907,ESD,./dataset/esd\0012\Surprise\0012_001476.wav,0012_001476.wav,.wav,Esd_0012,The hag looked in the stove.,,,Surprise
22908,ESD,./dataset/esd\0012\Surprise\0012_001477.wav,0012_001477.wav,.wav,Esd_0012,But I saw you walking.,,,Surprise
22909,ESD,./dataset/esd\0012\Surprise\0012_001478.wav,0012_001478.wav,.wav,Esd_0012,The art quite safe with me.,,,Surprise
22910,ESD,./dataset/esd\0012\Surprise\0012_001479.wav,0012_001479.wav,.wav,Esd_0012,All my gum tips gone as well.,,,Surprise
22911,ESD,./dataset/esd\0012\Surprise\0012_001480.wav,0012_001480.wav,.wav,Esd_0012,Then there was a report.,,,Surprise
22912,ESD,./dataset/esd\0012\Surprise\0012_001481.wav,0012_001481.wav,.wav,Esd_0012,And I never had a whooping cough why.,,,Surprise
22913,ESD,./dataset/esd\0012\Surprise\0012_001482.wav,0012_001482.wav,.wav,Esd_0012,A fair jaw cracker dwarf language must be!,,,Surprise
22914,ESD,./dataset/esd\0012\Surprise\0012_001483.wav,0012_001483.wav,.wav,Esd_0012,Be off now as quick as you may!,,,Surprise
22915,ESD,./dataset/esd\0012\Surprise\0012_001484.wav,0012_001484.wav,.wav,Esd_0012,By hook or by crook.,,,Surprise
22916,ESD,./dataset/esd\0012\Surprise\0012_001485.wav,0012_001485.wav,.wav,Esd_0012,Suppose I take grandmother a fresh vegetable.,,,Surprise
22917,ESD,./dataset/esd\0012\Surprise\0012_001486.wav,0012_001486.wav,.wav,Esd_0012,And tick a tack too.,,,Surprise
22918,ESD,./dataset/esd\0012\Surprise\0012_001487.wav,0012_001487.wav,.wav,Esd_0012,A hippo lives in the zoo.,,,Surprise
22919,ESD,./dataset/esd\0012\Surprise\0012_001488.wav,0012_001488.wav,.wav,Esd_0012,In my opinion that-is a good idea!,,,Surprise
22920,ESD,./dataset/esd\0012\Surprise\0012_001489.wav,0012_001489.wav,.wav,Esd_0012,Let go of my top knot.,,,Surprise
22921,ESD,./dataset/esd\0012\Surprise\0012_001490.wav,0012_001490.wav,.wav,Esd_0012,And they did push so!,,,Surprise
22922,ESD,./dataset/esd\0012\Surprise\0012_001491.wav,0012_001491.wav,.wav,Esd_0012,We expected Tom would jump for joy.,,,Surprise
22923,ESD,./dataset/esd\0012\Surprise\0012_001492.wav,0012_001492.wav,.wav,Esd_0012,Does the one that wins get the crowned?,,,Surprise
22924,ESD,./dataset/esd\0012\Surprise\0012_001493.wav,0012_001493.wav,.wav,Esd_0012,To buy two pork chops.,,,Surprise
22925,ESD,./dataset/esd\0012\Surprise\0012_001494.wav,0012_001494.wav,.wav,Esd_0012,They found a cow grazing in a field.,,,Surprise
22926,ESD,./dataset/esd\0012\Surprise\0012_001495.wav,0012_001495.wav,.wav,Esd_0012,Aha what have we here?,,,Surprise
22927,ESD,./dataset/esd\0012\Surprise\0012_001496.wav,0012_001496.wav,.wav,Esd_0012,I don't painted tiger.,,,Surprise
22928,ESD,./dataset/esd\0012\Surprise\0012_001497.wav,0012_001497.wav,.wav,Esd_0012,Confess that you opened the thirteenth door.,,,Surprise
22929,ESD,./dataset/esd\0012\Surprise\0012_001498.wav,0012_001498.wav,.wav,Esd_0012,Said the witch.,,,Surprise
22930,ESD,./dataset/esd\0012\Surprise\0012_001499.wav,0012_001499.wav,.wav,Esd_0012,I've hit the wrong nose.,,,Surprise
22931,ESD,./dataset/esd\0012\Surprise\0012_001500.wav,0012_001500.wav,.wav,Esd_0012,"Well anyhow it didn't rain, he said.",,,Surprise
22932,ESD,./dataset/esd\0012\Surprise\0012_001501.wav,0012_001501.wav,.wav,Esd_0012,"It's me piglit, help help!",,,Surprise
22933,ESD,./dataset/esd\0012\Surprise\0012_001502.wav,0012_001502.wav,.wav,Esd_0012,"This is Jack, the relatives of Tom.",,,Surprise
22934,ESD,./dataset/esd\0012\Surprise\0012_001503.wav,0012_001503.wav,.wav,Esd_0012,The elephant and the carpenter is the longest.,,,Surprise
22935,ESD,./dataset/esd\0012\Surprise\0012_001504.wav,0012_001504.wav,.wav,Esd_0012,Here am i whom you seek.,,,Surprise
22936,ESD,./dataset/esd\0012\Surprise\0012_001505.wav,0012_001505.wav,.wav,Esd_0012,He was killed by an arrow.,,,Surprise
22937,ESD,./dataset/esd\0012\Surprise\0012_001506.wav,0012_001506.wav,.wav,Esd_0012,I guess it's a choice feast.,,,Surprise
22938,ESD,./dataset/esd\0012\Surprise\0012_001507.wav,0012_001507.wav,.wav,Esd_0012,Tom and Michael woke up next morning.,,,Surprise
22939,ESD,./dataset/esd\0012\Surprise\0012_001508.wav,0012_001508.wav,.wav,Esd_0012,The squire himself showed perfect.,,,Surprise
22940,ESD,./dataset/esd\0012\Surprise\0012_001509.wav,0012_001509.wav,.wav,Esd_0012,If they mother knew it.,,,Surprise
22941,ESD,./dataset/esd\0012\Surprise\0012_001510.wav,0012_001510.wav,.wav,Esd_0012,Act drop second act scene.,,,Surprise
22942,ESD,./dataset/esd\0012\Surprise\0012_001511.wav,0012_001511.wav,.wav,Esd_0012,We nightly dance our heyday guise.,,,Surprise
22943,ESD,./dataset/esd\0012\Surprise\0012_001512.wav,0012_001512.wav,.wav,Esd_0012,"Clown, to call him joey.",,,Surprise
22944,ESD,./dataset/esd\0012\Surprise\0012_001513.wav,0012_001513.wav,.wav,Esd_0012,Mister lawson saw george last night.,,,Surprise
22945,ESD,./dataset/esd\0012\Surprise\0012_001514.wav,0012_001514.wav,.wav,Esd_0012,A half pounds of flour and two ounces suet.,,,Surprise
22946,ESD,./dataset/esd\0012\Surprise\0012_001515.wav,0012_001515.wav,.wav,Esd_0012,"He might call it, for example.",,,Surprise
22947,ESD,./dataset/esd\0012\Surprise\0012_001516.wav,0012_001516.wav,.wav,Esd_0012,"No, I burst the balloon!",,,Surprise
22948,ESD,./dataset/esd\0012\Surprise\0012_001517.wav,0012_001517.wav,.wav,Esd_0012,They were children of mine.,,,Surprise
22949,ESD,./dataset/esd\0012\Surprise\0012_001518.wav,0012_001518.wav,.wav,Esd_0012,Look out! said Alice.,,,Surprise
22950,ESD,./dataset/esd\0012\Surprise\0012_001519.wav,0012_001519.wav,.wav,Esd_0012,The owl flew into a bush.,,,Surprise
22951,ESD,./dataset/esd\0012\Surprise\0012_001520.wav,0012_001520.wav,.wav,Esd_0012,Our King George is labourers.,,,Surprise
22952,ESD,./dataset/esd\0012\Surprise\0012_001521.wav,0012_001521.wav,.wav,Esd_0012,Finn and the fairy shoemaker.,,,Surprise
22953,ESD,./dataset/esd\0012\Surprise\0012_001522.wav,0012_001522.wav,.wav,Esd_0012,Am I an absolute pauper?,,,Surprise
22954,ESD,./dataset/esd\0012\Surprise\0012_001523.wav,0012_001523.wav,.wav,Esd_0012,I am from towel land.,,,Surprise
22955,ESD,./dataset/esd\0012\Surprise\0012_001524.wav,0012_001524.wav,.wav,Esd_0012,"You know, answers to the name of Tom's son.",,,Surprise
22956,ESD,./dataset/esd\0012\Surprise\0012_001525.wav,0012_001525.wav,.wav,Esd_0012,To catch that bulrush root with my paw!,,,Surprise
22957,ESD,./dataset/esd\0012\Surprise\0012_001526.wav,0012_001526.wav,.wav,Esd_0012,this turn goes to the hill.,,,Surprise
22958,ESD,./dataset/esd\0012\Surprise\0012_001527.wav,0012_001527.wav,.wav,Esd_0012,Cos I know I had some honey.,,,Surprise
22959,ESD,./dataset/esd\0012\Surprise\0012_001528.wav,0012_001528.wav,.wav,Esd_0012,Put that rude grasshopper in jail!,,,Surprise
22960,ESD,./dataset/esd\0012\Surprise\0012_001529.wav,0012_001529.wav,.wav,Esd_0012,A large flat ferry boat was moored beside-it.,,,Surprise
22961,ESD,./dataset/esd\0012\Surprise\0012_001530.wav,0012_001530.wav,.wav,Esd_0012,And would spoil my joke.,,,Surprise
22962,ESD,./dataset/esd\0012\Surprise\0012_001531.wav,0012_001531.wav,.wav,Esd_0012,It must come sometimes to jam a day.,,,Surprise
22963,ESD,./dataset/esd\0012\Surprise\0012_001532.wav,0012_001532.wav,.wav,Esd_0012,I thank you for this mercy!,,,Surprise
22964,ESD,./dataset/esd\0012\Surprise\0012_001533.wav,0012_001533.wav,.wav,Esd_0012,I smell the breath of an English.,,,Surprise
22965,ESD,./dataset/esd\0012\Surprise\0012_001534.wav,0012_001534.wav,.wav,Esd_0012,Rare rabbit had a little apron.,,,Surprise
